,NODE,LTEXT,LTEXT_T
6927,YJ6,Isala,อีสสรา
6928,YU4,Candela,แคนเดลล่า
6929,YU5,Derrik,เดอริค
6930,YU6,Dammer,ตามเมอร์
6931,YU7,Damel,ดาเมล
6932,YU8,Dante,แดนเต้
6933,YN6,Reiss,เรสซ์
6934,YU3,Aureus,ออร์เรียส
6935,XI8,Xaton,ซาตั้น
6936,XI9,Xanadu,ซานาดู
6937,XJ1,Xanto,ซานโต้
6938,XJ2,Xabet,ซาเบ็ท
6939,YR1,Ensoto,เอ็นโซโต้
6940,YR2,Escato,เอ็สคาโต้
6941,YO4,Jammy,เจมมี่
6942,YR5,Liden,ลินเด้น
6943,YR6,Yonochi,โยโนชิ
6944,YR7,Acop,เอคอป
6945,YR8,Abeer,เอเบียร์
6946,YR9,Aniko,เอนิโก๊ะ
6947,YS1,Annabell,แอนนาเบลล์ 
6948,YV1,Cerry,เชอรี่
6949,YV2,Caradian,คาราเดี้ยน
6950,YV3,Canada,คาราด้า
6951,YV4,Cherman,เชอร์แมน
6952,YT6,Hanly,เฮนรี่
6953,YT7,Hemal,ฮีเมล
6954,YT8,Pertz,เพิร์ซ
6955,YT9,Xantic,ซานติก
6956,YU1,Sananly,ซานานตี้
6957,YU2,Fendi,เฟนดิ
6958,YU9,A-Fendi,เอ-เฟนดิ
6959,YX7,Ueno,อูเอโนะ
6960,YX8,U-Prince,ยู-ปริ้นซ์
6961,YX9,Unna,อันนา
6962,YO5,Jojie,โจเจี้ย
6963,YO6,Juni,จูนิ
6964,YO7,Jeto,เจโต้
6965,YO8,A-Melt,เอ-เมล์ท
6966,YO9,A-Tree,เอ-ทรี
6967,YP1,Aorea,ออเรีย
6968,YY1,U-Bronte,ยู-บอนเต้
6969,YY2,U-Ana,ยู-เอน่า
6970,YY3,U-Holly,ยู-เอน่า
6971,YY4,U-Flora,ยู-ฟลอร่า
6972,XE7,Lavela,ลาเวียล่า
6973,XE8,Olivana,โอลิวาน่า
6974,XE9,Leemin,ลีมิน
6975,XF1,U-Bed,ยู-เบด
6976,XF2,Urboy,ยัวร์บอย
6977,XF3,Ukata,ยูกาตะ
6978,XJ3,Aunt,อั๊น
6979,XK3,Aippy,อิ๊ปปี้
6980,XJ4,Aunnara,อันนารา
6981,XJ5,Aviss,เอวิส
6982,XG7,Evie,อีวี่
6983,XG8,Ellie,เอลลี
6984,XG9,Esme,เอสเม่
6985,XH1,Elynor,อิลีนอร์
6986,XJ6,A-leaf,เอ-ลีฟ
6987,XJ7,Airada,ไอราดา
6988,XJ8,A-line,เอ-ไลน์
6989,XJ9,Sparker,สปาร์คเกอร์
6990,XN4,Lola,โลลา
6991,XN5,Chippo,ชิปโป้
6992,XN6,Login,โลกิน
6993,XN7,Loxley,ล๊อคเล่ย์
6994,XN8,Lenda,เลนดา
6995,YA9,Casey,คาเซ่
6996,YB1,Catana,คาตาน่า
6997,YB2,Cambia,แคมเบีย
6998,XK1,Sincere,ซินซีรี่
6999,XK2,Saharu,ซาฮารุ
7000,XK4,Aleno,อลีโน
7001,XK5,Avon,เอว่อน
7002,XK6,A-Oro,เอ-โอโร่
7003,XK7,Alezza,อเรซซ่า
7004,XK8,Alegro,อเรโก้
7005,XK9,Aruzz,อรัซ
7006,XL1,Aobpo,ออปโป้
7007,XL2,Arozzo,อโรซโซ่
7008,XL3,Agello,อเจลโล่
7009,XL4,Adino,อดิโน่
7010,XL5,Commu,คอมมู
7011,XL6,Content,คอนเท้น
7012,YB3,Coldy,โคลดี้
7013,XL8,Wawa,วาวา
7014,XL9,W-Root,ดับเบิ้ลยู-รูท
7015,XM1,Waree,วารี
7016,XM2,Wayan,วายัน
7017,YB4,Caravan,คาราวาน
7018,YB5,Nesta,เนสต้า
7019,YB6,Nena,นีน่า
7020,YB7,Norix,โนริกซ์
7021,YB8,Nilima,นิริมา
7022,YB9,Nata,นาทา
7023,YC1,Norway,นอร์เวย์
7024,YC2,Noffy,น๊อฟฟี่
7025,YC3,Namary,นามารี่
7026,YC4,Muji,มูจิ
7027,YC5,407511LSRC-100,407511LSRC-100
7028,YC6,687514-650,687514-650
7029,YC7,687514-653,687514-653
7030,YC8,687545-670,687545-670
7031,YC9,687551-653,687551-653
7032,YD1,678501-610,678501-610
7033,YD2,687535-653,687535-653
7034,YD3,681551-610,681551-610
7035,YD4,682504-655,682504-655
7036,YD5,686501-617,686501-617
7037,YG4,Janet,จาเน็ต
7038,YG5,Jalila,จาลิลล่า
7039,YG6,795657,795657
7040,YG7,Lilit,ลิลิต
7041,YG8,Liora,ลิโอร้า
7042,YG9,Lioly,ลิโอรี่
7043,YH1,Levy,เลอวี่
7044,YH2,Lacee,ลาเซ่
7045,YH3,Alista,อริสต้า
7046,YH4,Youmy,ยัมมี่
7047,YH5,Gossip,กอสซิพ
7048,YH6,Gabby,แก็บบี
7049,XL7,Wankler,วันเกอร์
7050,XB6,Atina,อะทิน่า
7051,XU2,682502-655,682502-655
7052,XU3,682503-655,682503-655
7053,XU4,772501-617,772501-617
7054,XO3,Lalanta,ลารันต้า
7055,XO4,Lamary,ลามารี่
7056,XO5,Lihanna,ลีฮานน่า
7057,XS1,644735,644735
7058,XS2,645735,645735
7059,XS3,645736-RTA,645736-RTA
7060,XS4,645738,645738
7061,XS5,643803,643803
7062,XO6,Leridian,เลอริเดี่ยน
7063,XO7,Almac,อัลแม็ค
7064,XO8,Keyman-Plus,คีย์แมน-พลัส
7065,XO9,Double-U,ดับเบิ้ลยู
7066,XP1,Almary,อัลแมรี่
7067,XP2,Simply-Plus,ซิมพรี่-พลัส
7068,XP3,530515-200,530515-200
7069,XP4,537505-100,537505-100
7070,XP5,537525-200,537525-200
7071,XP6,682506-650,682506-650
7072,XP7,687515-200,687515-200
7073,XP8,687515-655,687515-655
7074,XP9,687535-650,687535-650
7075,XQ1,643757,643757
7076,XQ2,64201M,64201M
7077,XQ3,64303M,64303M
7078,XQ4,64401M,64401M
7079,XQ5,656A04M,656A04M
7080,XQ6,656A05M,656A05M
7081,XQ7,656B01M,656B01M
7082,XQ8,656B04M,656B04M
7083,XQ9,656B05M,656B05M
7084,XR1,656C03M,656C03M
7085,XR2,642736-RTA,642736-RTA
7086,XR3,642738,642738
7087,XR4,643732,643732
7088,XR5,643733,643733
7089,XR6,643735,643735
7090,XR7,643736-RTA,643736-RTA
7091,XR8,643738,643738
7092,XR9,644732,644732
7093,XU5,643779,643779
7094,XU6,644779,644779
7095,XU7,647779,647779
7096,XU8,642150,642150
7097,XU9,643150,643150
7098,XV1,644150,644150
7099,XV2,645150,645150
7100,XV3,642310B,642310B
7101,XV4,642320B,642320B
7102,XV5,643210B,643210B
7103,XV6,643210BW,643210BW
7104,XV7,643220B,643220B
7105,XV8,643220BW,643220BW
7106,XV9,643310B,643310B
7107,XW1,643320B,643320B
7108,XW2,645210B,645210B
7109,XW3,645220B,645220B
7110,XW4,645250B,645250B
7111,XW5,645250BW,645250BW
7112,XW6,645260B,645260B
7113,XW7,645260BW,645260BW
7114,XW8,656A290B,656A290B
7115,XW9,642801,642801
7116,XX1,643818,643818
7117,XX2,644801,644801
7118,XS6,644778,644778
7119,XS7,645816,645816
7120,XS8,656B803,656B803
7121,XS9,644850,644850
7122,XT1,656B850,656B850
7123,XT2,407501-200,407501-200
7124,XT3,407503-200,407503-200
7125,XT4,417501-500,417501-500
7126,XT5,427501-100,427501-100
7127,XT6,427503-100,427503-100
7128,XT7,437503-500,437503-500
7129,XT8,477501-100,477501-100
7130,XT9,477503-100,477503-100
7131,XU1,682501-650,682501-650
7132,XX3,645810,645810
7133,XX4,647801,647801
7134,XX5,647818,647818
7135,XX6,642815,642815
7136,XX7,643815,643815
7137,XX8,644802,644802
7138,XX9,645802,645802
7139,XY1,645817,645817
7140,XY2,647802,647802
7141,XY3,647815,647815
7142,XY4,642350,642350
7143,XY5,642355,642355
7144,XY6,643350,643350
7145,XY7,643351,643351
7146,XY8,643355,643355
7147,XY9,644350,644350
7148,XZ1,645350,645350
7149,XZ2,644803,644803
7150,XZ3,642040,642040
7151,XF4,Gebora,จีโบร่า
7152,XF5,Gooble,โกเบิ้ล
7153,XF6,Gamonee,กาโมนี่
7154,XF7,Viva,วีว่า
7155,XF8,Vona,โวน่า
7156,XF9,Bam,แบม
7157,XG1,Boo,บู
7158,XG2,Olsson,ออสสัน
7159,XG3,Orlando,ออรันโด้
7160,XG4,Okiniga,โอกินิกะ
7161,XG5,Optra,ออฟต้า
7162,XG6,Osmo,ออสโม่
7163,XZ4,643040,643040
7164,XZ5,644040,644040
7165,XZ6,645040,645040
7166,XZ7,642755,642755
7167,XZ8,643755,643755
7168,XZ9,644753,644753
7169,YA1,645753,645753
7170,YA2,645755,645755
7171,YA3,645756,645756
7172,YA4,647755,647755
7173,YA5,656D860,656D860
7174,YA6,437504-500,437504-500
7175,YA7,656A381,656A381
7176,YA8,656B380,656B380
7177,UD1,Intrigue,อินทริค
7178,UD2,Larisa,ลาลิซ่า
7179,UD3,Loton,โลตั้น
7180,UD4,Lim,ลิม
7181,UD5,A-Sun,เอ-ซัน
7182,UD6,Hurry,เฮอรี่
7183,UD7,Canazo,คานาโซ
7184,YF1,Magnum,แม็กนั่ม
7185,YF2,Prestige,เพรสทีจ
7186,YF6,Armani,อาร์มานี
7187,YF7,Molisa,โมลิซ่า
7188,YF8,Kanolia,คาโนเลีย
7189,YF4,Zandel,ซานเดล
7190,YF5,Zivic,ซีวิค
7191,YF3,Zeries,ซีรี่ส์
7192,YF9,Hunsai,ฮันใส
7193,YG1,417501-100,417501-100
7194,YG2,417501-623,417501-623
7195,YG3,417503-623,417503-623
7196,YP7,addison,เอดิสัน
7197,YR3,Terra,เทอร์ร่า
7198,YR4,Tummy,ทุมมี่
7199,YS3,Tikky,ทิกกี้
7200,YQ2,Heyman,เฮแมน
7201,YQ3,Wither,วิทเตอร์
7202,YP8,A-Monroe,เอ-มอนโรว์
7203,YP9,Alanis,เอลานิส
7204,YQ1,A-Sonia,เอ-โซเนีย
7205,YQ4,Milie,ไมลี่
7206,YS2,Tumo,ทูโม
7207,SJ3,Guardian,การ์เดี้ยน
7208,YL1,Espanso,Espanso
7209,YS4,Tight,ไทด์
7210,YS5,Trailor,เทรลเล่อร์
7211,YX5,Matteo,แมททีโอ้
7212,YX6,Emoji,อิโมจิ
7213,ZC2,Estano,เอสเทโน่
7214,YL2,139003,139003
7215,YL3,795000,795000
7216,YL4,125101,125101
7217,YL5,125030,125030
7218,YL6,179064,179064
7219,YL7,118092,118092
7220,YL8,159040,159040
7221,YL9,168014,168014
7222,YM1,168006,168006
7223,YM2,165091,165091
7224,YM3,138032,138032
7225,YM4,159043,159043
7226,YM5,159044,159044
7227,YM6,188037,188037
7228,YM7,188045,188045
7229,YM8,159062,159062
7230,YM9,188010,188010
7231,YN1,188025,188025
7232,YN2,EUR-04-0437,EUR-04-0437
7233,YN3,EUR-04-0401,EUR-04-0401
7234,YN4,Magarita,มาการิต้า
7235,YN5,Topper,ท๊อปเปอร์
